Open Date,metro_name,EV Level2 EVSE Num,EV DC Fast Count,totalnum
2015-10,"Charlotte-Concord, NC-SC",2.0,0.0,2.0
2015-10,"Chattanooga-Cleveland-Dalton, TN-GA-AL",3.0,0.0,3.0
2015-10,"Chicago-Naperville, IL-IN-WI",9.0,1.0,10.0
2015-10,"Dallas-Fort Worth, TX-OK",52.0,6.0,58.0
2015-10,"Denver-Aurora, CO",4.0,0.0,4.0
2015-10,"Detroit-Warren-Ann Arbor, MI",3.0,0.0,3.0
2015-10,"Edwards-Glenwood Springs, CO",10.0,0.0,10.0
2015-10,"El Paso-Las Cruces, TX-NM",2.0,0.0,2.0
2015-10,"Fort Wayne-Huntington-Auburn, IN",4.0,1.0,5.0
2015-10,"Green Bay-Shawano, WI",1.0,0.0,1.0
2015-10,"Greensboro--Winston-Salem--High Point, NC",3.0,0.0,3.0
2015-10,"Greenville-Spartanburg-Anderson, SC",2.0,0.0,2.0
2015-10,"Harrisonburg-Staunton-Waynesboro, VA",1.0,0.0,1.0
2015-10,"Hartford-West Hartford, CT",2.0,0.0,2.0
2015-10,"Houston-The Woodlands, TX",25.0,0.0,25.0
2015-10,"Jackson-Vicksburg-Brookhaven, MS",2.0,0.0,2.0
2015-10,"Jacksonville-St. Marys-Palatka, FL-GA",0.0,8.0,8.0
2015-10,"Kansas City-Overland Park-Kansas City, MO-KS",31.0,0.0,31.0
2015-10,"Knoxville-Morristown-Sevierville, TN",17.0,1.0,18.0
2015-10,"Las Vegas-Henderson, NV-AZ",16.0,0.0,16.0
2015-10,"Los Angeles-Long Beach, CA",13.0,0.0,13.0
2015-10,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",1.0,0.0,1.0
2015-10,"Macon-Bibb County--Warner Robins, GA",2.0,0.0,2.0
2015-10,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2015-10,"Miami-Fort Lauderdale-Port St. Lucie, FL",9.0,0.0,9.0
2015-10,"Milwaukee-Racine-Waukesha, WI",3.0,0.0,3.0
2015-10,"Minneapolis-St. Paul, MN-WI",2.0,0.0,2.0
2015-10,"Mount Pleasant-Alma, MI",2.0,0.0,2.0
2015-10,"Myrtle Beach-Conway, SC-NC",5.0,0.0,5.0
2015-10,"Nashville-Davidson--Murfreesboro, TN",1.0,0.0,1.0
2015-10,"New York-Newark, NY-NJ-CT-PA",7.0,0.0,7.0
2015-10,"Oklahoma City-Shawnee, OK",2.0,0.0,2.0
2015-10,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4.0,0.0,4.0
2015-10,"Portland-Vancouver-Salem, OR-WA",4.0,8.0,12.0
2015-10,"Raleigh-Durham-Chapel Hill, NC",5.0,0.0,5.0
2015-10,"Rapid City-Spearfish, SD",7.0,0.0,7.0
2015-10,"Reno-Carson City-Fernley, NV",9.0,0.0,9.0
2015-10,"Salt Lake City-Provo-Orem, UT",30.0,0.0,30.0
2015-10,"San Jose-San Francisco-Oakland, CA",0.0,2.0,2.0
2015-10,"Savannah-Hinesville-Statesboro, GA",1.0,0.0,1.0
2015-10,"Seattle-Tacoma, WA",14.0,0.0,14.0
2015-10,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",1.0,0.0,1.0
2015-10,"Springfield-Branson, MO",6.0,0.0,6.0
2015-10,"Springfield-Greenfield Town, MA",2.0,0.0,2.0
2015-10,"Tucson-Nogales, AZ",1.0,0.0,1.0
2015-10,"Virginia Beach-Norfolk, VA-NC",4.0,0.0,4.0
2015-10,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",64.0,0.0,64.0
2015-10,"Wichita-Arkansas City-Winfield, KS",1.0,0.0,1.0
2015-11,"Albuquerque-Santa Fe-Las Vegas, NM",2.0,0.0,2.0
2015-11,"Asheville-Brevard, NC",1.0,0.0,1.0
2015-11,"Atlanta--Athens-Clarke County--Sandy Springs, GA",17.0,0.0,17.0
2015-11,"Bloomington-Bedford, IN",1.0,0.0,1.0
2015-11,"Boston-Worcester-Providence, MA-RI-NH-CT",13.0,0.0,13.0
2015-11,"Charlotte-Concord, NC-SC",3.0,0.0,3.0
2015-11,"Chicago-Naperville, IL-IN-WI",12.0,0.0,12.0
2015-11,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2.0,0.0,2.0
2015-11,"Cleveland-Akron-Canton, OH",2.0,0.0,2.0
2015-11,"Columbia-Moberly-Mexico, MO",2.0,0.0,2.0
2015-11,"Edwards-Glenwood Springs, CO",6.0,2.0,8.0
2015-11,"Greensboro--Winston-Salem--High Point, NC",2.0,0.0,2.0
2015-11,"Greenville-Spartanburg-Anderson, SC",0.0,8.0,8.0
2015-11,"Harrisonburg-Staunton-Waynesboro, VA",2.0,0.0,2.0
2015-11,"Hartford-West Hartford, CT",4.0,0.0,4.0
2015-11,"Hickory-Lenoir, NC",1.0,0.0,1.0
2015-11,"Huntsville-Decatur-Albertville, AL",2.0,0.0,2.0
2015-11,"Jackson-Vicksburg-Brookhaven, MS",1.0,0.0,1.0
2015-11,"Knoxville-Morristown-Sevierville, TN",5.0,0.0,5.0
2015-11,"Lansing-East Lansing-Owosso, MI",1.0,0.0,1.0
2015-11,"Las Vegas-Henderson, NV-AZ",5.0,0.0,5.0
2015-11,"Lexington-Fayette--Richmond--Frankfort, KY",2.0,0.0,2.0
2015-11,"Los Angeles-Long Beach, CA",18.0,20.0,38.0
2015-11,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",4.0,0.0,4.0
2015-11,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2015-11,"Miami-Fort Lauderdale-Port St. Lucie, FL",1.0,0.0,1.0
2015-11,"Milwaukee-Racine-Waukesha, WI",4.0,0.0,4.0
2015-11,"Moses Lake-Othello, WA",3.0,0.0,3.0
2015-11,"Myrtle Beach-Conway, SC-NC",7.0,0.0,7.0
2015-11,"New York-Newark, NY-NJ-CT-PA",10.0,0.0,10.0
2015-11,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4.0,1.0,5.0
2015-11,"Portland-Vancouver-Salem, OR-WA",6.0,0.0,6.0
2015-11,"Rapid City-Spearfish, SD",2.0,0.0,2.0
2015-11,"Reno-Carson City-Fernley, NV",11.0,6.0,17.0
2015-11,"Sacramento-Roseville, CA",4.0,8.0,12.0
2015-11,"Salt Lake City-Provo-Orem, UT",11.0,0.0,11.0
2015-11,"San Jose-San Francisco-Oakland, CA",2.0,0.0,2.0
2015-11,"Seattle-Tacoma, WA",3.0,0.0,3.0
2015-11,"South Bend-Elkhart-Mishawaka, IN-MI",1.0,0.0,1.0
2015-11,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",5.0,0.0,5.0
2015-11,"Springfield-Branson, MO",2.0,0.0,2.0
2015-11,"Springfield-Greenfield Town, MA",4.0,0.0,4.0
2015-11,"St. Louis-St. Charles-Farmington, MO-IL",4.0,0.0,4.0
2015-11,"Tucson-Nogales, AZ",5.0,0.0,5.0
2015-11,"Virginia Beach-Norfolk, VA-NC",2.0,0.0,2.0
2015-11,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",35.0,0.0,35.0
2015-11,"Wausau-Stevens Point-Wisconsin Rapids, WI",12.0,0.0,12.0
2015-12,"Albuquerque-Santa Fe-Las Vegas, NM",2.0,0.0,2.0
2015-12,"Amarillo-Borger, TX",0.0,8.0,8.0
2015-12,"Asheville-Brevard, NC",0.0,12.0,12.0
2015-12,"Atlanta--Athens-Clarke County--Sandy Springs, GA",16.0,0.0,16.0
2015-12,"Boise City-Mountain Home-Ontario, ID-OR",4.0,0.0,4.0
2015-12,"Boston-Worcester-Providence, MA-RI-NH-CT",13.0,8.0,21.0
2015-12,"Bowling Green-Glasgow, KY",2.0,0.0,2.0
2015-12,"Chicago-Naperville, IL-IN-WI",9.0,0.0,9.0
2015-12,"Columbia-Moberly-Mexico, MO",2.0,0.0,2.0
2015-12,"Columbia-Orangeburg-Newberry, SC",2.0,0.0,2.0
2015-12,"Denver-Aurora, CO",1.0,0.0,1.0
2015-12,"Detroit-Warren-Ann Arbor, MI",9.0,0.0,9.0
2015-12,"Fayetteville-Lumberton-Laurinburg, NC",6.0,0.0,6.0
2015-12,"Fort Wayne-Huntington-Auburn, IN",1.0,0.0,1.0
2015-12,"Fresno-Madera, CA",10.0,0.0,10.0
2015-12,"Grand Rapids-Wyoming-Muskegon, MI",1.0,0.0,1.0
2015-12,"Hartford-West Hartford, CT",11.0,0.0,11.0
2015-12,"Houston-The Woodlands, TX",2.0,0.0,2.0
2015-12,"Kansas City-Overland Park-Kansas City, MO-KS",7.0,0.0,7.0
2015-12,"Knoxville-Morristown-Sevierville, TN",4.0,0.0,4.0
2015-12,"Las Vegas-Henderson, NV-AZ",7.0,0.0,7.0
2015-12,"Lincoln-Beatrice, NE",2.0,0.0,2.0
2015-12,"Los Angeles-Long Beach, CA",10.0,0.0,10.0
2015-12,"Medford-Grants Pass, OR",0.0,2.0,2.0
2015-12,"Miami-Fort Lauderdale-Port St. Lucie, FL",7.0,16.0,23.0
2015-12,"Myrtle Beach-Conway, SC-NC",3.0,0.0,3.0
2015-12,"New Bern-Morehead City, NC",2.0,0.0,2.0
2015-12,"New York-Newark, NY-NJ-CT-PA",4.0,8.0,12.0
2015-12,"Oklahoma City-Shawnee, OK",2.0,0.0,2.0
2015-12,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",8.0,1.0,9.0
2015-12,"Portland-Vancouver-Salem, OR-WA",0.0,2.0,2.0
2015-12,"Raleigh-Durham-Chapel Hill, NC",6.0,0.0,6.0
2015-12,"Reno-Carson City-Fernley, NV",2.0,0.0,2.0
2015-12,"Salt Lake City-Provo-Orem, UT",2.0,0.0,2.0
2015-12,"San Jose-San Francisco-Oakland, CA",5.0,14.0,19.0
2015-12,"Savannah-Hinesville-Statesboro, GA",2.0,0.0,2.0
2015-12,"Seattle-Tacoma, WA",20.0,0.0,20.0
2015-12,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",1.0,0.0,1.0
2015-12,"Springfield-Branson, MO",5.0,0.0,5.0
2015-12,"St. Louis-St. Charles-Farmington, MO-IL",2.0,0.0,2.0
2015-12,"Tucson-Nogales, AZ",4.0,0.0,4.0
2015-12,"Virginia Beach-Norfolk, VA-NC",0.0,6.0,6.0
2015-12,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",38.0,1.0,39.0
2016-01,"Albany-Schenectady, NY",9.0,0.0,9.0
2016-01,"Appleton-Oshkosh-Neenah, WI",4.0,0.0,4.0
2016-01,"Asheville-Brevard, NC",2.0,0.0,2.0
2016-01,"Atlanta--Athens-Clarke County--Sandy Springs, GA",14.0,1.0,15.0
2016-01,"Boston-Worcester-Providence, MA-RI-NH-CT",15.0,1.0,16.0
2016-01,"Buffalo-Cheektowaga, NY",1.0,0.0,1.0
2016-01,"Charlotte-Concord, NC-SC",20.0,0.0,20.0
2016-01,"Chicago-Naperville, IL-IN-WI",19.0,0.0,19.0
2016-01,"Columbus-Marion-Zanesville, OH",1.0,0.0,1.0
2016-01,"Dallas-Fort Worth, TX-OK",3.0,0.0,3.0
2016-01,"Davenport-Moline, IA-IL",2.0,0.0,2.0
2016-01,"Denver-Aurora, CO",3.0,0.0,3.0
2016-01,"Des Moines-Ames-West Des Moines, IA",2.0,0.0,2.0
2016-01,"Detroit-Warren-Ann Arbor, MI",1.0,0.0,1.0
2016-01,"Edwards-Glenwood Springs, CO",2.0,0.0,2.0
2016-01,"Erie-Meadville, PA",3.0,0.0,3.0
2016-01,"Harrisburg-York-Lebanon, PA",1.0,0.0,1.0
2016-01,"Hartford-West Hartford, CT",2.0,0.0,2.0
2016-01,"Hot Springs-Malvern, AR",2.0,0.0,2.0
2016-01,"Houston-The Woodlands, TX",1.0,0.0,1.0
2016-01,"Jacksonville-St. Marys-Palatka, FL-GA",5.0,0.0,5.0
2016-01,"Johnson City-Kingsport-Bristol, TN-VA",2.0,0.0,2.0
2016-01,"Kansas City-Overland Park-Kansas City, MO-KS",7.0,0.0,7.0
2016-01,"Lafayette-West Lafayette-Frankfort, IN",2.0,0.0,2.0
2016-01,"Las Vegas-Henderson, NV-AZ",4.0,0.0,4.0
2016-01,"Los Angeles-Long Beach, CA",199.0,5.0,204.0
2016-01,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",1.0,8.0,9.0
2016-01,"Madison-Janesville-Beloit, WI",4.0,0.0,4.0
2016-01,"Miami-Fort Lauderdale-Port St. Lucie, FL",7.0,0.0,7.0
2016-01,"Milwaukee-Racine-Waukesha, WI",4.0,0.0,4.0
2016-01,"Minneapolis-St. Paul, MN-WI",16.0,0.0,16.0
2016-01,"Nashville-Davidson--Murfreesboro, TN",6.0,3.0,9.0
2016-01,"New York-Newark, NY-NJ-CT-PA",209.0,9.0,218.0
2016-01,"Omaha-Council Bluffs-Fremont, NE-IA",4.0,0.0,4.0
2016-01,"Orlando-Deltona-Daytona Beach, FL",6.0,0.0,6.0
2016-01,"Portland-Lewiston-South Portland, ME",1.0,0.0,1.0
2016-01,"Portland-Vancouver-Salem, OR-WA",4.0,0.0,4.0
2016-01,"Rochester-Batavia-Seneca Falls, NY",6.0,0.0,6.0
2016-01,"Sacramento-Roseville, CA",28.0,0.0,28.0
2016-01,"San Jose-San Francisco-Oakland, CA",38.0,4.0,42.0
2016-01,"Seattle-Tacoma, WA",22.0,1.0,23.0
2016-01,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",5.0,0.0,5.0
2016-01,"Springfield-Branson, MO",6.0,0.0,6.0
2016-01,"Springfield-Greenfield Town, MA",2.0,0.0,2.0
2016-01,"State College-DuBois, PA",4.0,0.0,4.0
2016-01,"Tallahassee-Bainbridge, FL-GA",1.0,0.0,1.0
2016-01,"Victoria-Port Lavaca, TX",0.0,6.0,6.0
2016-01,"Virginia Beach-Norfolk, VA-NC",1.0,0.0,1.0
2016-01,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",27.0,0.0,27.0
2016-02,"Asheville-Brevard, NC",5.0,0.0,5.0
2016-02,"Atlanta--Athens-Clarke County--Sandy Springs, GA",2.0,0.0,2.0
2016-02,"Bend-Redmond-Prineville, OR",3.0,2.0,5.0
2016-02,"Birmingham-Hoover-Talladega, AL",2.0,0.0,2.0
2016-02,"Bloomsburg-Berwick-Sunbury, PA",3.0,0.0,3.0
2016-02,"Boise City-Mountain Home-Ontario, ID-OR",3.0,0.0,3.0
2016-02,"Boston-Worcester-Providence, MA-RI-NH-CT",13.0,0.0,13.0
2016-02,"Cedar Rapids-Iowa City, IA",2.0,0.0,2.0
2016-02,"Charlotte-Concord, NC-SC",3.0,0.0,3.0
2016-02,"Chicago-Naperville, IL-IN-WI",27.0,0.0,27.0
2016-02,"Cincinnati-Wilmington-Maysville, OH-KY-IN",6.0,0.0,6.0
2016-02,"Cleveland-Akron-Canton, OH",9.0,0.0,9.0
2016-02,"Columbus-Marion-Zanesville, OH",5.0,0.0,5.0
2016-02,"Corpus Christi-Kingsville-Alice, TX",6.0,0.0,6.0
2016-02,"Dallas-Fort Worth, TX-OK",3.0,0.0,3.0
2016-02,"Dayton-Springfield-Sidney, OH",3.0,0.0,3.0
2016-02,"DeRidder-Fort Polk South, LA",1.0,0.0,1.0
2016-02,"Detroit-Warren-Ann Arbor, MI",2.0,0.0,2.0
2016-02,"El Paso-Las Cruces, TX-NM",2.0,0.0,2.0
2016-02,"Fresno-Madera, CA",0.0,10.0,10.0
2016-02,"Hartford-West Hartford, CT",10.0,0.0,10.0
2016-02,"Houston-The Woodlands, TX",11.0,0.0,11.0
2016-02,"Jacksonville-St. Marys-Palatka, FL-GA",3.0,0.0,3.0
2016-02,"Kansas City-Overland Park-Kansas City, MO-KS",5.0,0.0,5.0
2016-02,"Las Vegas-Henderson, NV-AZ",4.0,8.0,12.0
2016-02,"Little Rock-North Little Rock, AR",2.0,0.0,2.0
2016-02,"Los Angeles-Long Beach, CA",54.0,2.0,56.0
2016-02,"Medford-Grants Pass, OR",5.0,1.0,6.0
2016-02,"Memphis-Forrest City, TN-MS-AR",2.0,0.0,2.0
2016-02,"Miami-Fort Lauderdale-Port St. Lucie, FL",9.0,0.0,9.0
2016-02,"Milwaukee-Racine-Waukesha, WI",0.0,1.0,1.0
2016-02,"Modesto-Merced, CA",4.0,0.0,4.0
2016-02,"Nashville-Davidson--Murfreesboro, TN",1.0,0.0,1.0
2016-02,"New Orleans-Metairie-Hammond, LA-MS",2.0,8.0,10.0
2016-02,"New York-Newark, NY-NJ-CT-PA",10.0,1.0,11.0
2016-02,"Omaha-Council Bluffs-Fremont, NE-IA",2.0,0.0,2.0
2016-02,"Orlando-Deltona-Daytona Beach, FL",2.0,0.0,2.0
2016-02,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",7.0,0.0,7.0
2016-02,"Pittsburgh-New Castle-Weirton, PA-OH-WV",4.0,0.0,4.0
2016-02,"Portland-Lewiston-South Portland, ME",19.0,0.0,19.0
2016-02,"Portland-Vancouver-Salem, OR-WA",30.0,12.0,42.0
2016-02,"Raleigh-Durham-Chapel Hill, NC",2.0,0.0,2.0
2016-02,"Sacramento-Roseville, CA",4.0,0.0,4.0
2016-02,"San Jose-San Francisco-Oakland, CA",27.0,0.0,27.0
2016-02,"Seattle-Tacoma, WA",4.0,2.0,6.0
2016-02,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",1.0,0.0,1.0
2016-02,"Springfield-Branson, MO",7.0,0.0,7.0
2016-02,"Virginia Beach-Norfolk, VA-NC",2.0,0.0,2.0
2016-02,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",27.0,1.0,28.0
2016-03,"Atlanta--Athens-Clarke County--Sandy Springs, GA",13.0,0.0,13.0
2016-03,"Boise City-Mountain Home-Ontario, ID-OR",5.0,0.0,5.0
2016-03,"Boston-Worcester-Providence, MA-RI-NH-CT",4.0,0.0,4.0
2016-03,"Cape Coral-Fort Myers-Naples, FL",4.0,0.0,4.0
2016-03,"Chattanooga-Cleveland-Dalton, TN-GA-AL",2.0,0.0,2.0
2016-03,"Chicago-Naperville, IL-IN-WI",11.0,0.0,11.0
2016-03,"Columbia-Orangeburg-Newberry, SC",2.0,0.0,2.0
2016-03,"Columbus-Marion-Zanesville, OH",2.0,0.0,2.0
2016-03,"Dallas-Fort Worth, TX-OK",2.0,0.0,2.0
2016-03,"Denver-Aurora, CO",4.0,0.0,4.0
2016-03,"Edwards-Glenwood Springs, CO",2.0,0.0,2.0
2016-03,"Fresno-Madera, CA",10.0,0.0,10.0
2016-03,"Hartford-West Hartford, CT",11.0,0.0,11.0
2016-03,"Houston-The Woodlands, TX",23.0,0.0,23.0
2016-03,"Kalamazoo-Battle Creek-Portage, MI",3.0,0.0,3.0
2016-03,"Kansas City-Overland Park-Kansas City, MO-KS",14.0,0.0,14.0
2016-03,"Lake Charles-Jennings, LA",3.0,0.0,3.0
2016-03,"Las Vegas-Henderson, NV-AZ",2.0,0.0,2.0
2016-03,"Los Angeles-Long Beach, CA",161.0,1.0,162.0
2016-03,"Madison-Janesville-Beloit, WI",1.0,0.0,1.0
2016-03,"Miami-Fort Lauderdale-Port St. Lucie, FL",17.0,0.0,17.0
2016-03,"Modesto-Merced, CA",10.0,0.0,10.0
2016-03,"Monroe-Ruston-Bastrop, LA",3.0,0.0,3.0
2016-03,"Nashville-Davidson--Murfreesboro, TN",1.0,0.0,1.0
2016-03,"New Orleans-Metairie-Hammond, LA-MS",3.0,0.0,3.0
2016-03,"New York-Newark, NY-NJ-CT-PA",27.0,1.0,28.0
2016-03,"North Port-Sarasota, FL",1.0,0.0,1.0
2016-03,"Oklahoma City-Shawnee, OK",0.0,1.0,1.0
2016-03,"Orlando-Deltona-Daytona Beach, FL",2.0,1.0,3.0
2016-03,"Pensacola-Ferry Pass, FL-AL",2.0,0.0,2.0
2016-03,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",2.0,0.0,2.0
2016-03,"Portland-Vancouver-Salem, OR-WA",2.0,0.0,2.0
2016-03,"Pullman-Moscow, WA-ID",3.0,0.0,3.0
2016-03,"Raleigh-Durham-Chapel Hill, NC",2.0,0.0,2.0
2016-03,"Rapid City-Spearfish, SD",2.0,0.0,2.0
2016-03,"Rochester-Batavia-Seneca Falls, NY",1.0,0.0,1.0
2016-03,"Rocky Mount-Wilson-Roanoke Rapids, NC",2.0,0.0,2.0
2016-03,"Sacramento-Roseville, CA",17.0,0.0,17.0
2016-03,"San Jose-San Francisco-Oakland, CA",28.0,1.0,29.0
2016-03,"Savannah-Hinesville-Statesboro, GA",3.0,0.0,3.0
2016-03,"Seattle-Tacoma, WA",4.0,0.0,4.0
2016-03,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",2.0,0.0,2.0
2016-03,"Springfield-Branson, MO",1.0,0.0,1.0
2016-03,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",31.0,3.0,34.0
2016-04,"Albuquerque-Santa Fe-Las Vegas, NM",6.0,0.0,6.0
2016-04,"Atlanta--Athens-Clarke County--Sandy Springs, GA",12.0,0.0,12.0
2016-04,"Bloomsburg-Berwick-Sunbury, PA",2.0,0.0,2.0
2016-04,"Boston-Worcester-Providence, MA-RI-NH-CT",1.0,0.0,1.0
2016-04,"Cape Coral-Fort Myers-Naples, FL",3.0,0.0,3.0
2016-04,"Charlotte-Concord, NC-SC",5.0,0.0,5.0
2016-04,"Chicago-Naperville, IL-IN-WI",4.0,0.0,4.0
2016-04,"Cleveland-Akron-Canton, OH",1.0,0.0,1.0
2016-04,"Columbus-Marion-Zanesville, OH",2.0,0.0,2.0
2016-04,"Dallas-Fort Worth, TX-OK",5.0,0.0,5.0
2016-04,"Detroit-Warren-Ann Arbor, MI",4.0,0.0,4.0
2016-04,"Edwards-Glenwood Springs, CO",3.0,0.0,3.0
2016-04,"Grand Rapids-Wyoming-Muskegon, MI",2.0,2.0,4.0
2016-04,"Greensboro--Winston-Salem--High Point, NC",1.0,0.0,1.0
2016-04,"Harrisburg-York-Lebanon, PA",2.0,0.0,2.0
2016-04,"Hartford-West Hartford, CT",2.0,0.0,2.0
2016-04,"Houston-The Woodlands, TX",5.0,0.0,5.0
2016-04,"Johnson City-Kingsport-Bristol, TN-VA",1.0,0.0,1.0
2016-04,"Kansas City-Overland Park-Kansas City, MO-KS",6.0,0.0,6.0
2016-04,"Las Vegas-Henderson, NV-AZ",2.0,0.0,2.0
2016-04,"Los Angeles-Long Beach, CA",28.0,0.0,28.0
2016-04,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",3.0,0.0,3.0
2016-04,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2016-04,"McAllen-Edinburg, TX",1.0,0.0,1.0
2016-04,"Medford-Grants Pass, OR",2.0,0.0,2.0
2016-04,"Miami-Fort Lauderdale-Port St. Lucie, FL",10.0,0.0,10.0
2016-04,"Myrtle Beach-Conway, SC-NC",6.0,0.0,6.0
2016-04,"New York-Newark, NY-NJ-CT-PA",11.0,2.0,13.0
2016-04,"Pensacola-Ferry Pass, FL-AL",4.0,0.0,4.0
2016-04,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",5.0,0.0,5.0
2016-04,"Pittsburgh-New Castle-Weirton, PA-OH-WV",2.0,0.0,2.0
2016-04,"Portland-Lewiston-South Portland, ME",7.0,0.0,7.0
2016-04,"Portland-Vancouver-Salem, OR-WA",10.0,1.0,11.0
2016-04,"Rapid City-Spearfish, SD",2.0,0.0,2.0
2016-04,"Reno-Carson City-Fernley, NV",3.0,0.0,3.0
2016-04,"Sacramento-Roseville, CA",14.0,0.0,14.0
2016-04,"San Jose-San Francisco-Oakland, CA",24.0,0.0,24.0
2016-04,"Seattle-Tacoma, WA",6.0,1.0,7.0
2016-04,"Tallahassee-Bainbridge, FL-GA",5.0,0.0,5.0
2016-04,"Virginia Beach-Norfolk, VA-NC",2.0,0.0,2.0
2016-04,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",16.0,12.0,28.0
2016-04,"Youngstown-Warren, OH-PA",1.0,0.0,1.0
2016-05,"Albany-Schenectady, NY",2.0,0.0,2.0
2016-05,"Atlanta--Athens-Clarke County--Sandy Springs, GA",15.0,0.0,15.0
2016-05,"Birmingham-Hoover-Talladega, AL",2.0,0.0,2.0
2016-05,"Boston-Worcester-Providence, MA-RI-NH-CT",8.0,0.0,8.0
2016-05,"Cape Coral-Fort Myers-Naples, FL",2.0,0.0,2.0
2016-05,"Charlotte-Concord, NC-SC",4.0,0.0,4.0
2016-05,"Chattanooga-Cleveland-Dalton, TN-GA-AL",10.0,0.0,10.0
2016-05,"Chicago-Naperville, IL-IN-WI",3.0,0.0,3.0
2016-05,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2.0,0.0,2.0
2016-05,"Dallas-Fort Worth, TX-OK",3.0,0.0,3.0
2016-05,"Denver-Aurora, CO",2.0,0.0,2.0
2016-05,"Fresno-Madera, CA",3.0,0.0,3.0
2016-05,"Greensboro--Winston-Salem--High Point, NC",1.0,0.0,1.0
2016-05,"Harrisburg-York-Lebanon, PA",0.0,8.0,8.0
2016-05,"Hartford-West Hartford, CT",4.0,0.0,4.0
2016-05,"Houston-The Woodlands, TX",2.0,0.0,2.0
2016-05,"Idaho Falls-Rexburg-Blackfoot, ID",4.0,0.0,4.0
2016-05,"Indianapolis-Carmel-Muncie, IN",2.0,0.0,2.0
2016-05,"Jackson-Vicksburg-Brookhaven, MS",0.0,8.0,8.0
2016-05,"Kansas City-Overland Park-Kansas City, MO-KS",4.0,0.0,4.0
2016-05,"Knoxville-Morristown-Sevierville, TN",6.0,0.0,6.0
2016-05,"Los Angeles-Long Beach, CA",29.0,10.0,39.0
2016-05,"Memphis-Forrest City, TN-MS-AR",2.0,0.0,2.0
2016-05,"Miami-Fort Lauderdale-Port St. Lucie, FL",8.0,0.0,8.0
2016-05,"Mobile-Daphne-Fairhope, AL",3.0,0.0,3.0
2016-05,"Myrtle Beach-Conway, SC-NC",1.0,0.0,1.0
2016-05,"Nashville-Davidson--Murfreesboro, TN",3.0,0.0,3.0
2016-05,"New Bern-Morehead City, NC",1.0,0.0,1.0
2016-05,"New Orleans-Metairie-Hammond, LA-MS",6.0,0.0,6.0
2016-05,"New York-Newark, NY-NJ-CT-PA",63.0,0.0,63.0
2016-05,"Omaha-Council Bluffs-Fremont, NE-IA",2.0,0.0,2.0
2016-05,"Orlando-Deltona-Daytona Beach, FL",3.0,0.0,3.0
2016-05,"Peoria-Canton, IL",3.0,0.0,3.0
2016-05,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",7.0,0.0,7.0
2016-05,"Pittsburgh-New Castle-Weirton, PA-OH-WV",7.0,0.0,7.0
2016-05,"Portland-Lewiston-South Portland, ME",4.0,0.0,4.0
2016-05,"Portland-Vancouver-Salem, OR-WA",3.0,0.0,3.0
2016-05,"Raleigh-Durham-Chapel Hill, NC",3.0,0.0,3.0
2016-05,"Reno-Carson City-Fernley, NV",5.0,0.0,5.0
2016-05,"Rome-Summerville, GA",2.0,0.0,2.0
2016-05,"San Jose-San Francisco-Oakland, CA",41.0,0.0,41.0
2016-05,"Savannah-Hinesville-Statesboro, GA",3.0,0.0,3.0
2016-05,"Seattle-Tacoma, WA",5.0,3.0,8.0
2016-05,"South Bend-Elkhart-Mishawaka, IN-MI",3.0,0.0,3.0
2016-05,"St. Louis-St. Charles-Farmington, MO-IL",1.0,0.0,1.0
2016-05,"Tallahassee-Bainbridge, FL-GA",3.0,0.0,3.0
2016-05,"Tucson-Nogales, AZ",1.0,0.0,1.0
2016-05,"Virginia Beach-Norfolk, VA-NC",1.0,0.0,1.0
2016-05,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",35.0,2.0,37.0
